"SYMBOL","probeID","chr","pos","region","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LOC100133835","LOC100133835",NA,NA,NA,0.0278367773074351,6.46841093245729,2.54952461366044,0.0127627519997077,0.0462376272446554,-3.3828262551071
"LOC728744","LOC728744",NA,NA,NA,0.135785896413731,6.79667949992671,2.54915675274401,0.0127751559442277,0.0462772761321013,-3.3836801283622
"MSRB2","MSRB2","chr10",23384686,"Body",0.17581621251464,10.434682175773,2.54901048106532,0.0127800911169514,0.0462898638491042,-3.38401962319561
"SREBF2","SREBF2","chr22",42229062,"TSS200",0.10559259530504,6.83473612678248,2.54878024431866,0.0127878627359808,0.0463127212076537,-3.38455396675945
"PROS1","PROS1","chr3",93689422,"Body",0.270227030529417,8.3926545420841,2.54869895345432,0.0127906077194208,0.0463173708825266,-3.38474262047269
"MON1B","MON1B","chr16",77228411,"Body",0.0723058443272437,7.09165858028141,2.54865334059184,0.0127921481812789,0.046317658177789,-3.38484847315045
"C2CD4B","C2CD4B","chr15",62457681,"TSS200",0.124407326417241,6.83973763203658,2.54841629121288,0.0128001566343876,0.0463394582445526,-3.38539856230554
"ST6GALNAC4","ST6GALNAC4",NA,NA,NA,0.087457398319474,6.94003456878417,2.54836540532523,0.0128018763477811,0.0463394582445526,-3.38551664084606
"LOC732450","LOC732450",NA,NA,NA,0.413296677597877,8.42295262898207,2.54834534285446,0.0128025544260502,0.0463394582445526,-3.385563194412
"LOC100133572","LOC100133572",NA,NA,NA,-0.0913635023551613,6.81276461462133,-2.5482868136702,0.012804532800632,0.0463413277520305,-3.3856990055453
"HS.569182","HS.569182",NA,NA,NA,0.14733890989605,7.11939569028262,2.54784640662566,0.0128194280690157,0.0463899394734929,-3.38672084199356
"PARD6B","PARD6B","chr20",49347917,"TSS200",-0.0537922464031944,6.6083492219144,-2.54741640545632,0.0128339864727765,0.0464322316002116,-3.3877183912685
"KCNK18","KCNK18","chr10",118956998,"TSS200",-0.0324649752316821,6.59516067008137,-2.54741468997801,0.0128340445829986,0.0464322316002116,-3.38772237068129
"GSN","GSN",NA,NA,NA,0.259411724453238,8.09680250986646,2.54717821746041,0.0128420571397751,0.0464559182164637,-3.3882708968498
"PANK4","PANK4","chr1",2458098,"TSS200",-0.140565279012938,7.2131803879518,-2.54711990410078,0.0128440337038256,0.0464577668200902,-3.38840615504719
"MIRLET7G","MIRLET7G",NA,NA,NA,0.0332745708295494,6.48344850567281,2.54685528591934,0.0128530065339394,0.0464849180976473,-3.38901990581322
"ACAT2","ACAT2","chr6",160183555,"Body",-0.256106996653142,7.81477408264894,-2.54656890771114,0.012862723586098,0.0465147544694623,-3.38968406594863
"LOC650621","LOC650621",NA,NA,NA,0.0498852495661177,6.59031126913849,2.54631727343067,0.0128712672161462,0.0465403411374283,-3.39026759709099
"ABCA7","ABCA7","chr19",1049287,"Body",0.0685987418013676,6.71219087068584,2.5459992122906,0.0128820735319709,0.046574102527769,-3.39100510038049
"LOC100132068","LOC100132068",NA,NA,NA,0.0247481348807836,6.43548982398203,2.54577035462849,0.012889854168232,0.0465969183638903,-3.39153571541759
"LOC728553","LOC728553",NA,NA,NA,0.174440952747723,11.6116256223111,2.54558858415245,0.0128960369678318,0.0466139534641128,-3.39195712845256
"CD1E","CD1E",NA,NA,NA,0.121331928019071,6.81185451648405,2.54549094875682,0.0128993590737476,0.0466206456091437,-3.39218347394617
"PDGFRA","PDGFRA","chr4",55094011,"TSS1500",0.318754222923918,8.85857967226485,2.54540961921862,0.0129021269518037,0.0466253333757612,-3.39237201243413
"CADPS2","CADPS2",NA,NA,NA,-0.334930598108906,9.5641298857503,-2.54521092328199,0.0129088913989025,0.046644461113098,-3.39283260889225
"CCDC78","CCDC78","chr16",773998,"Body",-0.0301395433565004,6.49782056862929,-2.5450500362584,0.0129143710145458,0.0466547055015526,-3.39320553844993
"C3ORF35","C3ORF35",NA,NA,NA,-0.0306035162532519,6.53841809421224,-2.54504125787156,0.0129146700560292,0.0466547055015526,-3.3932258858217
"RP11-49G10.8","RP11-49G10.8",NA,NA,NA,0.0884718014116048,6.76594386605111,2.54482509639328,0.0129220357085138,0.0466759949817558,-3.39372690661863
"BMP8B","BMP8B","chr1",40240844,"Body",0.295435344055246,7.96124870326935,2.54431935221476,0.0129392836279461,0.0467329715171346,-3.39489898456751
"MCAT","MCAT",NA,NA,NA,-0.0367393717682871,6.67709921105975,-2.5440773702158,0.0129475435326311,0.0467442918172318,-3.39545971606204
"C9ORF117","C9ORF117",NA,NA,NA,0.186128260440445,6.80994190986244,2.54406911859663,0.0129478252803258,0.0467442918172318,-3.39547883629095
"NUP43","NUP43","chr6",150067491,"Body",0.175804285324801,8.20118408636392,2.54406604283065,0.0129479303023378,0.0467442918172318,-3.39548596328485
"USP4","USP4",NA,NA,NA,-0.0769207918010535,7.72579350748507,-2.54405473860358,0.012948316291707,0.0467442918172318,-3.39551215674891
"HS.563969","HS.563969",NA,NA,NA,0.0277004943843382,6.4859532431467,2.54393245827199,0.012952492287601,0.0467483443282325,-3.39579549099785
"LOC644733","LOC644733",NA,NA,NA,-0.0603444172660028,6.62317500292116,-2.54389640560497,0.0129537237541303,0.0467483443282325,-3.3958790259999
"CHD6","CHD6","chr20",40247136,"TSS200",-0.111532171095181,7.37428036608303,-2.54389232968975,0.0129538629835708,0.0467483443282325,-3.39588846994271
"C10ORF53","C10ORF53",NA,NA,NA,-0.0304323459321463,6.49013571331594,-2.54355759455393,0.0129653018291194,0.0467842991443468,-3.39666401165534
"HS.169815","HS.169815",NA,NA,NA,0.0391695445907745,6.56864082847739,2.54341514140095,0.0129701726183597,0.0467965481450036,-3.39699403269899
"SMAD4","SMAD4","chr18",48556576,"TSS200",0.211012026832584,9.11045888440696,2.54326438977134,0.0129753289479232,0.0468098244735592,-3.397343261867
"SEC62","SEC62","chr3",169687379,"Body",-0.141723292699611,8.72126025438369,-2.54294795837712,0.0129861582236485,0.0468435611845308,-3.39807624583777
"THEM2","THEM2",NA,NA,NA,-0.229754222499944,8.61967824532812,-2.54247964070158,0.0130022004817545,0.0468960923053381,-3.3991609193752
"BANF1","BANF1",NA,NA,NA,-0.352430417376061,8.20959359557554,-2.54208569478899,0.0130157089650007,0.0469394737418115,-3.40007320974611
"HS.563827","HS.563827",NA,NA,NA,-0.0336477650721587,6.57319387365182,-2.54200614863638,0.0130184381533893,0.0469439755957731,-3.40025740634961
"HS.556082","HS.556082",NA,NA,NA,0.213370842608629,8.31063861404316,2.5414604522152,0.0130371746380522,0.0470061915407478,-3.40152088692561
"LOC100132364","LOC100132364",NA,NA,NA,0.042722766390356,6.65829878138626,2.54131756508086,0.0130420846822374,0.0470185470745963,-3.40185168353682
"PCDHB4","PCDHB4","chr5",140503221,"1stExon",-0.25221067905524,7.66818017785793,-2.54113237538352,0.0130484508541517,0.0470337578140683,-3.40228039109603
"CCNB1IP1","CCNB1IP1",NA,NA,NA,0.109264861778165,7.71972907623287,2.54110851504478,0.0130492712925783,0.0470337578140683,-3.40233562501793
"LOC644241","LOC644241",NA,NA,NA,-0.0554177454030889,6.66204081884046,-2.54099180899594,0.0130532849035251,0.0470428753344413,-3.40260577971772
"C1ORF35","C1ORF35",NA,NA,NA,0.0910170851818828,7.56394780881984,2.54091631508344,0.0130558817901596,0.0470468856141934,-3.40278052974935
"CMTM1","CMTM1",NA,NA,NA,-0.0778985209441521,6.78045177892962,-2.54075331534078,0.0130614903454792,0.0470617463004876,-3.40315781956676
"TMEM136","TMEM136","chr11",120195899,"TSS200",0.134663594166877,7.71460592810182,2.5407056872602,0.0130631295600931,0.047062137379414,-3.40326805877509
"HS.107801","HS.107801",NA,NA,NA,-0.0599740860835043,6.65578267482082,-2.54066389415321,0.0130645681053263,0.047062137379414,-3.4033647910115
"HNRNPH2","HNRNPH2",NA,NA,NA,-0.212513491291746,7.34434743596454,-2.54050734552234,0.0130699578779863,0.0470724830798945,-3.40372711873657
"HS.283188","HS.283188",NA,NA,NA,0.0383846285675329,6.60539343696882,2.54049421691203,0.0130704099706382,0.0470724830798945,-3.40375750370836
"MIR505","MIR505","chrX",139006339,"Body",0.0379588599829441,6.55261621581502,2.53978727572951,0.013094774801525,0.0471523251385355,-3.40539345934692
"LOC645663","LOC645663",NA,NA,NA,-0.0989394084063644,6.69435539963371,-2.53976467902633,0.0130955542750684,0.0471523251385355,-3.40544574478998
"LOC642892","LOC642892",NA,NA,NA,0.126950554396323,13.0505874719814,2.53960968588153,0.0131009018929455,0.0471662226015187,-3.40580436553867
"KIRREL2","KIRREL2",NA,NA,NA,-0.0225111271648375,6.49273153345929,-2.53942773330531,0.0131071821848275,0.0471834301355065,-3.40622534108149
"LOC643121","LOC643121",NA,NA,NA,-0.0337199284236851,6.62323436313236,-2.53938497771442,0.0131086583344923,0.0471834301355065,-3.40632425909475
"PRPF8","PRPF8","chr17",1588670,"TSS1500",-0.191902204292806,9.69456801518324,-2.53929449338421,0.0131117828274806,0.0471893183050789,-3.4065335962179
"LOC550643","LOC550643","chrX",56756686,"Body",-0.1166506035471,10.409027426852,-2.53907070181801,0.0131195134048705,0.0472027261430456,-3.40705131503897
"LOC642661","LOC642661",NA,NA,NA,-0.0350477204398878,6.51024317553094,-2.5390614752236,0.0131198322132852,0.0472027261430456,-3.40707265899324
"SAFB2","SAFB2","chr19",5587744,"Body",0.174144772290717,10.1549843894428,2.53905093514539,0.0131201964153222,0.0472027261430456,-3.40709704136013
"LOC647174","LOC647174",NA,NA,NA,0.0450319096465952,6.58083749626332,2.53901424029831,0.0131214644407734,0.0472027261430456,-3.40718192689851
"BRSK2","BRSK2","chr11",1481436,"Body",0.218177664197299,8.14009129539891,2.53881168663238,0.0131284658641392,0.0472225539422686,-3.4076504721028
"SLC22A4","SLC22A4","chr5",131629923,"TSS1500",-0.0996439284939736,6.89993903046325,-2.53858569738448,0.0131362813309694,0.0472453049911199,-3.40817319110766
"LOC646496","LOC646496",NA,NA,NA,0.0767729263590793,6.78714974060784,2.53826208705316,0.0131474801654732,0.0472802179518436,-3.40892164196227
"TCEB3C","TCEB3C",NA,NA,NA,0.0272134144618024,6.43352226421451,2.53801663643794,0.0131559799491019,0.0473054179204321,-3.40948927024198
"CPEB2","CPEB2",NA,NA,NA,-0.154902092304564,8.22420736251736,-2.53789867764228,0.0131600665418697,0.0473147453076181,-3.40976204490976
"LOC649841","LOC649841",NA,NA,NA,0.587216491314845,9.76832779248473,2.53758342517627,0.0131709938397498,0.047347671482575,-3.41049100033073
"HS.580813","HS.580813",NA,NA,NA,-0.0345386393116476,6.54123240606365,-2.53753356811298,0.0131727227367357,0.047347671482575,-3.41060627737959
"HS.539385","HS.539385",NA,NA,NA,0.0412881215315508,6.59799322270899,2.53750523201285,0.0131737054408931,0.047347671482575,-3.41067179386576
"SEC23B","SEC23B",NA,NA,NA,-0.211459347037994,8.69996563390286,-2.53735771041426,0.0131788226002442,0.0473606933939168,-3.41101287166266
"HS.542993","HS.542993",NA,NA,NA,0.305733719703715,9.45861509486136,2.5370201999942,0.0131905367409206,0.0473974172168651,-3.41179315090044
"LOC642514","LOC642514",NA,NA,NA,0.0667035266536971,6.71402698801528,2.53695627397068,0.0131927565097732,0.0473975334612976,-3.41194092952048
"DHX37","DHX37","chr12",125473741,"TSS200",0.249542747070443,8.098449555747,2.53693315224689,0.0131935594720028,0.0473975334612976,-3.41199437953746
"HS.154336","HS.154336",NA,NA,NA,-0.322354467986012,9.0412112352172,-2.53662847404417,0.0132041443333482,0.0474301841775794,-3.41269865958006
"LOC729675","LOC729675",NA,NA,NA,0.0899925008537084,6.73498465431073,2.53657103179516,0.0132061407986101,0.0474319808878247,-3.41283143244081
"POLR1E","POLR1E","chr9",37485877,"TSS200",-0.1136467861194,8.03457395122219,-2.53646328492867,0.0132098863871159,0.0474400587370084,-3.41308047330249
"HS.566740","HS.566740",NA,NA,NA,0.0431659396382784,6.63223768391452,2.53605566509295,0.0132240650800215,0.0474855984409471,-3.41402254529375
"LOC441050","LOC441050",NA,NA,NA,-0.0967018971244675,7.00994328996455,-2.53561903870404,0.0132392679534317,0.0475348050882076,-3.41503151434914
"ZNF345","ZNF345","chr19",37342585,"5'UTR",0.0260773639264613,6.62141030874761,2.5355513928427,0.013241624720163,0.0475378826307098,-3.41518781928992
"HS.132283","HS.132283",NA,NA,NA,-0.0537536094149829,6.73337764539489,-2.53545638518983,0.0132449354040444,0.0475443836834117,-3.41540734142857
"HS.97558","HS.97558",NA,NA,NA,0.0464671985810154,6.60102338669481,2.53520551973034,0.0132536807721876,0.0475703895469144,-3.41598695112312
"LOC729837","LOC729837",NA,NA,NA,0.058662897434548,6.66898406044284,2.53502523653623,0.0132599688000939,0.047587570583378,-3.41640345485089
"RGS9","RGS9",NA,NA,NA,0.0551670563579156,6.49280839842607,2.53485120741909,0.0132660412445594,0.0476005200519926,-3.41680548626259
"PCID2","PCID2",NA,NA,NA,0.12853373977411,10.053048102147,2.5348357629624,0.0132665802731658,0.0476005200519926,-3.41684116397707
"PSORS1C2","PSORS1C2","chr6",31108541,"TSS1500",-0.0579518349352757,6.56034830312573,-2.53475850287913,0.0132692770317931,0.047604807821168,-3.41701963711882
"GRK6","GRK6",NA,NA,NA,-0.0382205493633201,6.60211889154931,-2.5345703155908,0.0132758477651626,0.0476229913042498,-3.4174543362927
"LOC644152","LOC644152",NA,NA,NA,-0.0313758976902072,6.48790165777291,-2.53431554339754,0.0132847480439643,0.0476495262495665,-3.41804279849074
"TTC23","TTC23",NA,NA,NA,0.189730447939703,7.49347675621948,2.53387167730037,0.0133002670240466,0.0476997923591216,-3.4190679028045
"FIGN","FIGN","chr2",164592854,"TSS1500",-0.0621256119402496,6.63414754974453,-2.53359667381565,0.0133098902207173,0.0477289049770065,-3.41970294466761
"CACNA1C","CACNA1C",NA,NA,NA,-0.129349171753094,7.5173960950416,-2.53354719645529,0.013311622247738,0.0477297166896611,-3.41981719230774
"GNPNAT1","GNPNAT1","chr14",53257768,"5'UTR",0.134598321075419,8.03169737911369,2.53310759732676,0.0133270199759686,0.0477795219676775,-3.42083218333148
"LOC648058","LOC648058",NA,NA,NA,0.0333666046209986,6.50468181094732,2.5329255581231,0.0133334009149824,0.0477969929893636,-3.42125245042231
"KIN","KIN","chr10",7825899,"Body",-0.0491327121154219,6.61546010576238,-2.53267092966552,0.0133423309110789,0.0478235967753506,-3.42184025888754
"MAGEC2","MAGEC2","chrX",141291755,"Body",0.0263995229672522,6.53686691654582,2.5324990100183,0.013348363299197,0.0478398096760368,-3.42223710632128
"OLIG2","OLIG2","chr21",34400211,"3'UTR",0.30173749334203,9.76978110976739,2.53229054207471,0.0133556814056982,0.0478606263351381,-3.4227182888487
"HS.130048","HS.130048",NA,NA,NA,0.0374439760453109,6.54721175472796,2.53202308852973,0.0133650754500932,0.0478868167160152,-3.42333557213319
"CCDC60","CCDC60","chr12",119836129,"Body",-0.0763135838900304,6.64454610395992,-2.53199645716015,0.0133660111767603,0.0478868167160152,-3.42339703437486
"LOC652451","LOC652451",NA,NA,NA,-0.0353568686711752,6.4846347143572,-2.53187998492142,0.0133701042689943,0.0478960679542455,-3.42366583295446
"CECR5","CECR5","chr22",17647473,"TSS1500",0.14165930278614,8.35192334722539,2.53166442314015,0.0133776825663464,0.0479178008308678,-3.42416328623477
"WFDC10A","WFDC10A",NA,NA,NA,-0.0394160878214596,6.49812484218011,-2.53140326275332,0.0133868691143346,0.0479430904296331,-3.42476591986058
"FAM12A","FAM12A","chr14",21215971,"Body",0.0552384242088744,6.59540564227316,2.53137772556908,0.013387767712401,0.0479430904296331,-3.42482484468955
"LOC100128816","LOC100128816",NA,NA,NA,0.051311366814117,6.64250057496914,2.53126143566294,0.0133918603889362,0.0479523296429774,-3.42509316718359
"PPIA","PPIA","chr7",44837125,"Body",-0.134707172806445,7.09252640669618,-2.53096813790027,0.0134021876407478,0.0479838884359279,-3.42576986407718
"LOC100133479","LOC100133479",NA,NA,NA,-0.0359722306848962,6.54080676888387,-2.53089174509216,0.0134048786709086,0.0479881032035916,-3.42594610678688
"LOC100130221","LOC100130221",NA,NA,NA,0.0211696247495956,6.4667003635886,2.53062700011778,0.0134142084038238,0.0480160802169393,-3.42655685433066
"CXCL12","CXCL12","chr10",44865736,"3'UTR",-0.0803378277367885,6.68727763498679,-2.53049508424315,0.0134188593623516,0.0480248460220271,-3.42686115461846
"ANKRD13A","ANKRD13A","chr12",110437196,"TSS200",0.133677126754305,8.66504686248435,2.53047160684013,0.0134196872575115,0.0480248460220271,-3.42691531031075
"ALG12","ALG12","chr22",50307965,"5'UTR",0.0689828047667911,6.76189752509852,2.53025854447158,0.0134272026841292,0.0480463173142449,-3.42740676523273
"CARD14","CARD14","chr17",78155327,"Body",0.0367511077265057,6.67601243587584,2.53016191857461,0.0134306122541555,0.0480530935052744,-3.42762963341102
"ASF1A","ASF1A","chr6",119220428,"Body",-0.278322430629771,8.24856138227403,-2.52976528598434,0.0134446161225627,0.0480977689973183,-3.4285443935197
"HS.557040","HS.557040",NA,NA,NA,0.0444577796271144,6.55677669880006,2.52958109416934,0.0134511238365836,0.0481156201331189,-3.42896915693215
"BBS9","BBS9",NA,NA,NA,0.062569523944636,7.139227870034,2.52901775649304,0.0134710448353999,0.0481814420943446,-3.43026810397665
"CORO1A","CORO1A","chr16",30197211,"Body",-0.267380722378557,7.62351871236365,-2.52835076330297,0.0134946657050772,0.0482604809172999,-3.4318057449441
"CDC16","CDC16",NA,NA,NA,0.140313177982627,10.2322715976817,2.52779604929146,0.0135143387330116,0.0483253849787331,-3.43308428449429
"HS.571741","HS.571741",NA,NA,NA,0.14988388548123,7.19432161545804,2.52756782018759,0.0135224404153789,0.0483489015528437,-3.43361025248952
"SNRPG","SNRPG","chr2",70521446,"TSS1500",0.122061428041825,10.8632442559291,2.52751814427616,0.013524204391706,0.0483497551840621,-3.43372472837081
"HS.568640","HS.568640",NA,NA,NA,-0.0248944092144505,6.48167453370798,-2.52707439979618,0.0135399708186056,0.0484006624887008,-3.43474723315632
"C14ORF173","C14ORF173",NA,NA,NA,0.295265629625627,10.0510507405867,2.52655879017802,0.0135583114356836,0.0484607591060064,-3.43593514399027
"LOC646109","LOC646109",NA,NA,NA,-0.0224323456625362,6.47118473794389,-2.52641480042827,0.0135634372531262,0.0484736145348478,-3.4362668448366
"ST5","ST5","chr11",8892760,"5'UTR",0.0891580291928369,7.07801267329977,2.52581903736165,0.0135846640720673,0.0485440030531545,-3.43763910016434
"PTMS","PTMS","chr12",6875453,"TSS200",-0.312727057931737,7.63426738171621,-2.52539622715118,0.0135997467896268,0.0485924225914301,-3.43861281754781
"HS.561259","HS.561259",NA,NA,NA,0.0703917154510387,6.58874197783697,2.52525871578679,0.0136046554193186,0.048604482902333,-3.43892947184862
"LOC728773","LOC728773",NA,NA,NA,-0.0258754820455644,6.49374801222755,-2.52506530586735,0.0136115621137609,0.0486236780489317,-3.43937482192301
"IGDCC4","IGDCC4","chr15",65689298,"Body",0.175529217092512,8.1548329344626,2.52498201678131,0.0136145373508455,0.0486288263686538,-3.43956659639701
"HS.575784","HS.575784",NA,NA,NA,0.0489961443210545,6.64783899046193,2.52488587577627,0.0136179724099169,0.0486356157497031,-3.43978795598547
